date,PM2.5 (µg/m³),PM10 (µg/m³),NO2 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),temperature_2m (°C),relative_humidity_2m (%),wind_speed_10m (km/h)
2024-01-17,51.87916666666666,116.89791666666667,17.144166666666667,8.065416666666666,0.73,38.04625,21.745833333333334,63.083333333333336,9.920833333333333
2024-01-18,49.44541666666667,110.40041666666667,16.724999999999998,9.073333333333332,0.7125,32.50416666666667,22.2625,61.791666666666664,9.5875
2024-01-19,37.70666666666667,89.61125,16.94625,8.609583333333333,0.7075,31.5775,22.670833333333334,65.41666666666667,11.991666666666667
2024-01-20,40.969166666666666,96.72125,17.407916666666665,8.514999999999999,0.6979166666666666,35.255833333333335,22.375,62.041666666666664,12.541666666666666
2024-01-21,43.15375,102.08083333333333,17.98375,7.89375,0.8183333333333334,35.973333333333336,22.8625,59.625,10.9375
2024-01-22,37.32416666666666,101.935,18.50583333333333,8.275,0.6904166666666667,30.592916666666667,22.925,62.833333333333336,10.25
2024-01-23,41.678333333333335,110.79,19.372916666666665,8.086666666666668,0.6433333333333333,29.650833333333335,22.579166666666666,63.708333333333336,9.458333333333334
2024-01-24,47.685833333333335,104.45416666666667,19.079166666666666,7.72625,0.63625,28.87125,23.008333333333336,64.79166666666667,9.4375
2024-01-25,50.70041666666666,107.46249999999999,19.168333333333333,8.105,0.6725,30.73166666666667,22.925,62.041666666666664,11.391666666666666
2024-01-26,31.80666666666667,72.67958333333333,19.607499999999998,7.3525,0.7258333333333332,29.602500000000003,21.65833333333333,61.083333333333336,13.5
2024-01-27,30.722083333333334,75.4975,19.02,8.56,0.8375,28.756249999999998,21.537499999999998,63.166666666666664,14.333333333333334
2024-01-28,32.677083333333336,72.70916666666666,17.932916666666667,8.411666666666667,0.7529166666666667,29.61125,21.545833333333334,65.83333333333333,14.154166666666667
2024-01-29,37.81875,86.62458333333332,19.328333333333333,8.07,0.7529166666666667,31.285833333333333,21.337500000000002,58.541666666666664,12.041666666666666
2024-01-30,55.57458333333333,133.0225,19.997916666666665,8.241249999999999,0.9279166666666666,30.4275,21.916666666666668,58.791666666666664,8.295833333333333
2024-01-31,59.91083333333333,132.36166666666665,17.890416666666667,7.6225,0.7975,31.25208333333333,23.104166666666668,60.25,9.216666666666667
2024-02-01,44.25083333333333,104.18208333333332,17.210833333333333,6.922083333333333,0.7704166666666666,31.331666666666667,23.395833333333332,61.583333333333336,7.8999999999999995
2024-02-02,46.6175,110.60333333333334,17.403333333333332,6.519583333333333,0.7108333333333333,31.782083333333333,23.879166666666666,62.541666666666664,8.108333333333333
2024-02-03,48.51083333333333,96.7425,17.93916666666667,8.165416666666667,0.7245833333333334,32.692083333333336,24.129166666666666,61.25,13.779166666666667
2024-02-04,39.86625,92.47000000000001,16.737083333333334,8.34625,0.6745833333333334,35.62208333333333,22.983333333333334,57.5,13.591666666666667
2024-02-05,37.50875,87.20708333333333,16.74625,8.23375,0.6845833333333333,31.14625,22.9375,55.291666666666664,12.4375
2024-02-06,44.13625,98.27,17.914583333333333,8.139583333333333,0.70375,28.74416666666667,23.629166666666666,57.083333333333336,13.75
2024-02-07,53.92041666666666,102.13125000000001,19.689583333333335,8.3425,0.755,33.05625,24.458333333333332,43.041666666666664,14.454166666666667
2024-02-08,51.38708333333333,96.1225,19.242916666666666,8.612083333333333,0.7491666666666666,33.09375,24.8125,42.375,13.641666666666666
2024-02-09,48.23166666666666,86.955,17.452083333333334,8.19,0.6779166666666666,29.999583333333334,24.395833333333332,53.666666666666664,13.833333333333334
2024-02-10,44.17250000000001,87.79958333333333,17.812916666666666,8.204166666666667,0.665,32.722500000000004,23.245833333333334,61.583333333333336,13.504166666666668
2024-02-11,43.145833333333336,89.13625,17.42625,7.537916666666667,0.62,32.40375,22.84583333333333,61.458333333333336,14.291666666666666
2024-02-12,91.43291666666666,88.53333333333335,17.177083333333332,8.047916666666667,0.6470833333333333,31.99083333333333,22.683333333333334,53.458333333333336,14.512500000000001
2024-02-13,37.57041666666667,69.06666666666666,17.519166666666667,8.457916666666668,0.6575000000000001,30.25125,23.4375,59.583333333333336,14.170833333333334
2024-02-14,34.82541666666666,70.81833333333333,17.197916666666668,8.897083333333333,0.6537499999999999,30.3425,23.770833333333332,56.0,15.204166666666666
2024-02-15,37.11333333333334,74.77374999999999,18.151666666666667,9.414583333333333,0.7025,33.24708333333333,23.170833333333334,51.666666666666664,16.045833333333334
2024-02-16,37.65833333333334,74.14291666666666,17.8025,9.377916666666666,0.6875,31.551666666666666,23.020833333333332,54.958333333333336,16.037499999999998
2024-02-17,37.663333333333334,76.425,17.155833333333334,8.965,0.6475,33.53333333333333,24.09583333333333,42.375,14.491666666666667
2024-02-18,40.647083333333335,82.89291666666666,16.65125,8.924999999999999,0.6895833333333333,36.39791666666667,24.745833333333334,44.0,10.766666666666666
2024-02-19,37.66583333333333,74.62583333333333,16.260416666666668,8.2125,0.69625,34.307916666666664,24.3125,50.208333333333336,12.195833333333333
2024-02-20,44.91041666666666,91.67666666666666,17.86916666666667,9.217916666666666,0.7333333333333334,34.392916666666665,25.483333333333334,45.208333333333336,9.3125
2024-02-21,48.259166666666665,110.54333333333334,19.201666666666664,8.732083333333334,0.7366666666666667,37.00291666666667,25.566666666666666,51.75,8.054166666666667
2024-02-22,50.60791666666666,108.83375000000001,21.779583333333335,8.285833333333333,0.7687499999999999,37.156666666666666,25.6875,44.708333333333336,7.529166666666666
2024-02-23,44.598333333333336,107.43708333333332,20.76458333333333,7.7775,0.7275,36.415416666666665,25.733333333333334,44.375,8.566666666666666
2024-02-24,46.30875,95.25875,21.6425,7.622916666666666,0.70375,36.7075,25.491666666666664,62.0,10.616666666666667
2024-02-25,54.60874999999999,82.78791666666667,22.19333333333333,8.715833333333334,0.69875,39.02708333333333,25.150000000000002,57.166666666666664,16.349999999999998
2024-02-26,27.77541666666667,70.29125,21.261666666666667,9.019166666666667,0.64125,28.215416666666666,23.8125,62.958333333333336,18.620833333333334
